@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ' cool Coooool  cooooool  cool '
bien, ' Perfect  nice app  '
bien, ' excellent thank  you  ! '
bien, ' je adorer le musuc  surtout le pyano  '
bien, ' très sympa '
bien, ' Awesome  Very  good  '
bien, ' So  good  ! ! ! '
bien, ' ce être bien '
bien, ' parfaire '
bien, ' Beutiful  game '
bien, ' ce être suuuuuper  '
bien, ' excellent il le plait  beaucoup il me permettre meme  de jouer en tout simplicite  merci bien '
bien, ' super '
bien, ' je adorer '
bien, ' je adorer '
bien, ' Perfect  '
bien, ' Toooop  '
bien, ' Toooop  '
bien, ' Chuck  '
neutre, ' bien mais je trouver que il avoir mieu  pour apprendre car je certain tablature être assez dur pour commencer ! '
bien, ' Ca  taire mais le musique on connaître pas mais yen avoir il me dire queleque  chose assez bien '
bien, ' trop cool je vous le conseil il être bien mais quelque musique que je ne connaître pas il y avoir même le musique de Harry  Potter  '
bien, ' ce applie  être vraiment elle me apprendre à faire du chanson en dehors de mon cour|cours de guitare ^^  '
bien, ' un super application de musique de film et de tout sorte de musique '
bien, ' Haaaaa  ari  poter trop bien se vrai je vous laisser au revoir '
bien, ' Tros  bien son apprendre bien le guitare grase  avoir son je progresser tres  vite '
bien, ' Perfect  guitar  comme son nom le indique " perfect  " . ce être tout bonnement excellent . pour moi qui avoir un guitare à le maison , en me plonger dans ce app  je avoir pouvoir comprendre certain chose du language  musical typer guitare . bien sûr , je ne avoir suivre|être pas encore un pro mais maintenant que ce être moins du jargon pour moi cela donner envie de découvrir plus . '
bien, ' top du top partition clair et paramétrables  . un régal ! '
neutre, ' problème je comprendre pas comment faire pour changer le morceau help^^  \' '
neutre, ' tracer totalement fantaisiste être ce devoir au fait que je être en Afrique ? non même en France . '
bien, ' faire ce que on attendre de lui on être loin de le voix sensuel de notre gps  auto mais correct pour le utilisation que je en avoir . '
mauvais, ' avoir voir bonne appli  mais le gps  n  être pas encore au point sur 3km  parcourir l  appli  en avoir prendre que 2km48  . '
mauvais, ' Pbl  gps  et du bugs  le son le commentaire stop le musique et régulièrement , le musique ne reprendre pas . le application ne precise  pas quand le gps  empêcher le calcul de le distance . . . parfois on croire que ce être bon et non ... '
bien, ' Archi  pratique mettre à part pb  synchro avec play music  '
mauvais, ' le version gratuit être un désespoir le coach vocal ne donner le indication que le @card@ premier kilomètre . le appi  demander constamment de passer à le version gold . en plus , il faire installer un autre appli  pour le vélo . '
bien, ' bon application . je dire le même chose que le personne un peu plus bas , le gps  ne avoir pas très fiable , un foi|fois il dire 3km8  un foi|fois 4km2  voir 3km5  . et que être ce que il y avoir de plus payer|payer à le année ? autrement cela rester un bon application . merci . '
bien, ' Bonn  appli  Trss  bien pour se mettre au sport qans  se decourager  trop vite . surtout qd  on aimer le stats  '
bien, ' application sympa . dommage que cela ne fonctionner pas avec tout le cardios  '
bien, ' très bon appli  très bon appli  mais le calcul du calorie pour le vtt  me paraître largement surestimer . '
neutre, ' très bien mais ... très bien , mais je regretter le " Facebook-dépendance  " pour le partage '
bien, ' bon appli  seulement le voix pendant le course ne être pas clair . mais le choix du menu être très varier '
bien, ' vraiment bien mais je ne arriver pas avoir lire mon musique avec le application '
bien, ' application indispensable idéal pour le coureur , que il être débutant ou non . '
bien, ' parfait tout simplement parfaire au voir de tout ce que elle proposer . '
neutre, ' notification stop , comment on désactiver cela ? '
neutre, ' Bug  après le dernier mise à jour je ne arriver plus à accéder au menu . sur LG  Optimus  @card@ '
bien, ' mankayenne  vraiment trop bien ... . son donne de le motivation quand on visualiser le kilomètre que on avaler ... petit bémol sur le donnée vocal en en anglais '
bien, ' pas mal pr  connaître son niv  , parcours , kclr  '
mauvais, ' Detecte  le gps  @card@ foi|fois sur @card@ sur mon s4  . Hyper  enervant  '
bien, ' super super , même avec simplement le version gratuit . '
mauvais, ' supprimer mon information de google  bonjour , merci de supprimer mon information runastic  de google  Guy Hemon  '
bien, ' très bon application . je la|le utiliser pour tout mon activité . il falloir juste penser à changer le activité avoir chaque foi|fois . '
neutre, ' impossible de se connecter avec Google  " couldn\'t  get  currently  person  " '
bien, ' Runtastic  génial pour suite son jogging quotidien . dommage , il buggs  quand on vouloir avoir l  historique . C être tout noir '
bien, ' bon application bravo très bien application tiptop  '
bien, ' très sympa facile de utilisation , je le recommander '
bien, ' cool m  aider bq  à courir vraiment c  être un tableau de bord C être un tableau de bord de runing  '
bien, ' très bon application , très complet et stable . '
bien, ' cela me permettre de voir mon progrès en temps et vitesse ! '
bien, ' super partenaire beaucoup de statistique très intéressant ! '
bien, ' cool '
bien, ' super appli  cela marche bien ! '
bien, ' beau application , beau interface , récap  de le activité faire très complet , mais il manquer le vitesse en kilomètres-heure . pour moi ce être éliminatoire dommage '
bien, ' Good  super application , super pratique '
bien, ' acolyte de tout le jour je me en servir dès que je faire un activité physique , ce être très motivant : - ) et en plus cela fonctionner bien ! '
bien, ' motivant ce application être motivant , elle remplacer facilement un partenaire de course par son precision  et son effet challenger constant '
bien, ' parfait , mais ... J  \' avoir reprendre le course avoir pied en parti grâce avoir ce appli  . J  avoir maintenant + de 300km  ... . cool . ce qui ne me plait  pas : en entrainement par fraction , comment l  app  définir un rythme élever d  un bas ? en mode défi , l  app  pouvoir nous parler pendant 10min  ( devant , derrière , devant , ect  ... ) pénible ... Sinon  il ne être pas possible d  avoir du voix plus fun  genre dark  vador  ou John mc  Clain ? '
bien, ' parfait je utiliser le application pour suivre mon performance . elle être très bien même sans le version pro . '
bien, ' Bastien  s4  bien mais le voix avoir pouvoir être en français , j  \' entrave rien avoir ce qu  elle dire . '
bien, ' Runtastic  excellent à accrocher à son VTT  , dire tout ( temps , kilomètres-heure , déniveler ... ) . même pas besoin du WIFI  ! je vous le conseil vrément  . '
bien, ' comme runtastic  . simple , pratiquer me convenir|convier personnellement . '
bien, ' rien ne être jamais parfaire ce être pour cela que je mettre @card@ étoile sinon le appli  être top '
bien, ' excellent très efficace et pouvoir concurrencer du GPS  Garmin  ! '
bien, ' Bastien  s4  mini très bon application . continuer comme cela . ??  '
bien, ' Olivier66  très bon application fonction très bien à conseiller '
bien, ' Perfect  mais pouvoir on facilement refaire un parcours deja  faire ? '
bien, '
neutre, ' trop @card@ pub , @card@ tout le @card@ second|seconde sans exagérer '
bien, ' très simple à utiliser ! ! super logiciel . '
bien, ' cool '
bien, ' excellent ! juste top pour profiter à fond de mon sortie entre pote et se lancer du défi pour le prochain|prochaine ! : -D  '
mauvais, ' calcul erroné je avoir le impression que le donnée être erroné , le vitesse , le altitude ne correspondre pas . cela venir pouvoir être de le connexion gps  , sinon je espérer que le beug  être corriger car le application parer très complet . '
bien, ' très bon application je la|le utiliser à chaque sortie vtt  . '
bien, ' quelqu\'un pouvoir me dire comment on faire pour avoir le version en francais  svp  merci de avance '
bien, ' Vtt  trop cool super application '
neutre, ' problème avec Facebook  problème le publication Facebook  ne se afficher plus . sinon bonne appli  assez complet '
mauvais, ' Ca  commencer mal deuxième ouverture de le application , premier plantage . '
bien, ' pratique et utile . Appli  à essayer|essayer . '
bien, ' parfait vraiment pratique et simple '
bien, ' trop de pub pour le reste ce être excellent '
bien, ' Runastic  je la recommander tres  simple et pratique '
bien, ' je conseil simple et clair tres  bon appli  que se soi pour un sorti en famille ou en rando  '
bien, ' pas mal pour un version gratuit '
bien, ' très bien super '
bien, ' Tres  facile de utilisation je recomande  . '
bien, ' parfait nickel '
bien, ' application simple et sympa application bien sympa et qui aller à le essentiel '
bien, ' super très bon appli  '
bien, ' bon application '
bien, ' bon appli  '
bien, ' Cece  Nikel  merci '
bien, ' trop cool '
bien, ' très bon application . fonctionner correctement . pratiquer car pour le vttiste  elle fournir le altitude . '
bien, ' très pratique ! '
bien, ' avoir utiliser le autre version ( road  bike  ) je avoir trouver ce version plus efficace pour un sortie plus serieuse  . '
bien, ' le sport ce être tout le jour pas mal franchement pas mal rien à redire '
bien, ' très bon application , pour le instant fonctionner très bien ... . bravo au développeurs  '
bien, ' essai à demi conclure ne avoir pas avoir le décompte de départ ? ? ? ? donc pas enregistrer ! ! ! à voir sur prochain sortie . '
bien, ' excellent ! je fouiller encore pour découvrir tout le possibilité de le application ^^  '
mauvais, ' donner peu fiable avec mon Galaxy  Grand  , le application ne fonctionner pas bien . il ne y avoir pas suffisamment de sensibilité et le donnée sur le sommeil être inexact . il falloir d\'ailleurs que je bouger moi-même le téléphone pour que le réveil se mettre en route ! ce être dommage , car il y avoir de bon idée de fonctionnalité , comme de prendre en compte le élément de le journée ( caféine , alcool , stress ) et de noter le type de rêve que on avoir faire . '
bien, ' bon programme meme  excellent mais le nuit qd  il dire sommeil leger  j  aimer savoir ce que je faire pour me juger '
bien, ' je ne dormir pas forcément mieux le application être super même dans son version gratuit . le statistique vous apprendre beaucoup sur votre sommeil . garder à le esprit que ce ne être pas un somnifère non plus ! : ) '
mauvais, ' nul le application me dire que je suivre|être rester éveiller tout le nuit alors que je avoir parfaitement bien dormir . '
mauvais, ' mérite @card@ trop nul comme application lya  premier foi|fois cela me avoir mettre @card@ % de efficacité de sommeil alors que je avoir très mal dormir et le deux autre foi|fois où je la|le avoir utiliser je avoir très bien dormir et son cela me avoir mettre soit un pour cent soi @card@ . je le déconseiller très fortement '
bien, ' bien pareil je suivre|être sceptique sur le fiabilité mais cela marche bien jusque là il manquer juste quelque chose pour enregistrer le bruit que on pouvoir faires  la nuire '
bien, ' ce être super on se rendre compte de tout ce trop classe '
bien, ' super efficace très bon ami application je recommander . fiable en précis . '
bien, ' bon appli  penser à bien étalonner votre téléphone avant votre nuit . résultat et donnée intéressant . '
neutre, ' curieux je penser que ce être un bon outil . à voir dans le temps . '
bien, ' pas mal du tout permettre de mieux comprendre le différent phase du sommeil '
bien, ' application merveilleux ! très bien faire ! je douter un peu de le fiabilité puisque le résultat varier sans doute si un environement  être plus bruillant  . mais je aller certainement faire de avantage de test . je règlerai  peut-être mon problème de migraine matinal . '
mauvais, '
bien, ' pratique et complet je aimer beaucoup le idée . bémol : il falloir impérativement dormir avec notre téléphone dans le lit . impossible quand on avoir un lit en hauteur ... '
neutre, ' pas mal mais falloir bien penser avoir arrêter au réveil '
mauvais, ' pas encore au point je avoir dormir 7h36  et il me détecter 1h52  de sommeil profond et me dire que je avoir @card@ % de efficacité de sommeil ? Sleep  avoir Android  calculer mieux le phase de sommeil ... '
bien, ' The  noise of  the  clock  hands  do not  bother  applying  ? '
bien, ' Niente  mal mon come  faccio  avoir saperlo  ? '
bien, ' réaliste et simple je aimer beaucoup ce application '
bien, ' Cooool  '
bien, ' cela sembler bien fonctionner . ce être surprenant . '
bien, ' simple et efficace un incontournable de runtastic  . '
mauvais, ' perte du donnée je venir de mettre à jour Android  L , et malgré le connexion via mon compte Google  et donc après réinstallation de le appli  , sleep  better  avoir oublier tout le statistique ! à quoi servir le compte ! ? '
bien, ' C cool '
mauvais, ' le calibrage ne fonctionner pas ! Nuuulll  '
bien, ' Sleep  better  cool ! '
bien, ' bon sommeil très bien . '
mauvais, ' nul je vouloir bien avoir un mauvais soleil mais de le à rêver sans dormir un mn  ce être de le connerie . '
bien, ' Genial  très impressionnant . '
bien, ' bon journee?  Nice '
bien, ' parfait je adorer '
bien, ' super prendre ce aplicatio  \' '
bien, ' génial '
mauvais, ' Commentaire:2  utilisation dans @card@ moment différent , 2qualites  de nuit radicalement opposer et le même résultat de @card@ % ... je du installer cela heureusement que je avoir pas payer|payer ce saleté inutile ! '
bien, ' sympa le appli  '
neutre, ' ?  beau design , application fonctionnel ... mais aucun analyser pousser du résultat ni du conseil ne être donner . dommage ! '
mauvais, ' totalement inutile er  aléatoire je suivre|être rester éveiller @card@ min  dans mon lit pour . voir le diagramme ! !résultat  @card@ min  de sommeil profond alors que je jouer sur le tablette '
bien, ' Tres  bien faire vraiment avoir tester . pouvoir meme  aider avoir corriger de mauvais habitude en voir leur consequences  . '
mauvais, ' ne fonctionner absolument pas pour moi . me dire que je suivre|être rester éveiller tout le nuit alors que je avoir très bien dormir ... . '
bien, ' pour le moment cela aller . je venir de me réveiller grâce à ce app  et pour le moment je me sentir très bien réveiller . je ne savoir pas si ce être du placébo  mais en le occurrence je me sentir bien . à voir sur le longueur . '
mauvais, ' rien de bien ce ne être pas vraiment du anecdote , il ne y avoir que du dicton faire maison pour le petit cœur de jeune adolescent ... '
bien, ' pas mal mais beaucoup de anecdote en " Il  paraître que ... " ou " certain penser que ... " ... Du  coup on être pas toujours sûr si ce que on lire être vrai . '
bien, ' amuser un petit appli  dont le texte faire tantôt sourire , tantôt réfléchir '
bien, ' super mais quelque répétition application super intéressant surtout quand on avoir du temps avoir perdre ! je avoir apprendre plein de truc intéressant et je me sentir concerner par certain publication ceci dire je ne mettre pas tout le étoile pcq  je suivre|être tomber sur le même affirmation @card@ foi|fois avec du photo différent en fond en quelque minute ... '
bien, ' je avoir adorer plein de anecdote invraisemblable très bon application '
bien, ' pourquoi je suivre|être pas tomber dessus plutôt ? parfaire ce application enfin quelque petit problème je ne voir pas le image enregistrer dans le galerie mais dans le porte papier et il faus  le connexion : ( '
bien, ' trop cool on apprendre de nouveau chose grâce à ce application , elle être juste trop cool ! ! ????  '
bien, ' ce être cool ! je trouver ce application super intéressant ! on apprendre du chose trop vrai le dedans ! '
bien, ' très bien mais il ne pas croire tout se qui et écrire ! ! ! '
mauvais, ' ne vouloir rien afficher je lancer l  appli  et je rester bloquer sur le point d  interrogation multicolore malgré le maj  effectuer '
bien, ' cool ! : - ) je aimer beaucoup ce appli  , le seul petit défaut être que elle ne être pas hors ligne ... '
bien, ' le application être top après correction du bug  elle fonctionner parfaitement ; ) '
bien, ' très bon application malgré du faute de orthographe parfois présent , bon application , assez fun  . '
bien, ' le savoir vous que très bien , lassant avoir force '
bien, ' ce être vraiment interressant  Interressant  mais il y avoir du bugs  qqfois  le image mettre du temps avoir charger '
bien, ' J  adooorree  marrant , on apprendre du chose , du beau phrase à piquer un peu de pub mais bon pas gênant sinon trop biennn  trop Dar  J  adorer '
neutre, ' bof plus de citation que d  information domageu  '
bien, ' savoir vous application top ! '
mauvais, ' pas de argument le source être citer sans source direct ou indirect et sans lien . quand on vouloir savoir plus sur un sujet le explication ne être pas fournir . donc rien ne prouver ce que dire le application être véridique du fait que il ne y avoir ni argument ni source citer pour que on pouvoir vérifier le crédibilité du sujet . de plus on ne pouvoir pas proposer du sujet que le responsable de le application pourraiq  vérifier et cité . '
bien, ' je adorer application interessante  quand on avoir rien avoir faire ?  '
bien, ' le application Perf  \' '
bien, ' gros problème Bug  depuis le nouveau màj  . '
bien, ' un peu trop de répétition je avoir apprendre du chose que je ignorer avec ce app  mais je trouver que il y avoir trop de répétition de an le anecdote hier je suivre|être tomber sur un page ou il y avoir @card@ foi|fois le même anecdote de suite ... '
bien, ' bon info  avant de dodo ! '
bien, ' I lover ! ! ! ! C tre  intéressant ! ??  '
bien, ' je adorer ce application me plaire beaucoup '
bien, ' génial très interressant  '
bien, ' nul nul '
bien, ' très instructif ! '
bien, ' agréable '
bien, ' pas mal '
bien, ' super appli  ! '
bien, ' passer temp  '
bien, ' je ne trouver pas le photo que je enregistrer sinon le reste super bien il y avoir vraiment du chose que que ne savoir pas '
mauvais, ' dommage Tres  bon application mais ne marche plus dernier MAJ  '
bien, ' trop bien cela mon permis de savoir plein de chose intéressant que je ne savoir pas . je le conseil?????  '
neutre, ' cool ce être bien comme application , ce être assez marrant de découvrir certain truc . seul souci : le espace . en @card@ minute il faire déjà le taille de plus de 30Mo  . ce être dommage on devoir le désinstaller  et la réinstaller pour avoir un de nouveau assez de espace . en attendre je enlever @card@ étoile mais je modifirais  quand cela être arranger '
bien, ' intéressant je aimer bien le principe , mais il falloir faire du catégorie , que on pouvoir retrouver facilement un anecdote que on avoir voir plutôt que de la rechercher pendant un heure . '
neutre, ' Decus  je m  attendre avoir avoir de vrai info  \' \' pas du chiffre inventer et du intox '
bien, ' Innégaler  pas trop de information à lire , du image , pas comme leur concurrent qui mettre un tonne de truc à lire . ce appli  être parfaire ! '
bien, ' mettre avoir jour Deja  bien mieux suite avoir ce nouveau maj  , plus de problème de icone ! rester avoir pofiner  le temps de chargement qui rester parfois long ! '
mauvais, ' problème de message quand tu vouloir envoyer un message son de mettre dans le temps imparti faire un mise à jour sinon bien . '
mauvais, ' longue très longue L application être très longue avoir réagir même en wifi  . elle mettre un temps considérable avoir agir sur le message et finir souvent par le renvoyer d  un erreur '
mauvais, ' chargement super lent gros beug  pour envoyer le message et pouvoir le lire . même le tortue aller plus vite.  . '
mauvais, ' le design de le appli  être joli , mais pour ce que il y être du fonctionnement ce est avoir revoir . le temps de chargement être très long et apparaître un message de erreur de chargement malgrès  mon actualisation frequente  . je changer mon note en cas de MAJ  utile à ce disfonctionnement  . '
mauvais, ' pourrir votre application être je dire bien être parfaire mais depuis votre put@#9#§$  de MAJ  plus rien ne marcher rien que de afficher le message ce être devenir impossible à RECTIFIER  ET  VITE  '
mauvais, ' bon application mais depuis le mise à jour ne fonctionner plus problème de connexion au serveur je mettre deux étoile alors que elle en valoir cinq avant le mise à jour '
mauvais, ' Lol  à quoi cela servir de faire un mise à jour si ce être pour finalement donner le inaccessibilité à le application , puis le mise à jour pour corriger cela arriver 3ans  plus tard , comme de habitude ... '
mauvais, ' Bug  quand je me connecter sur le PSN  Internet il me dire connexion réussir mais dans le application son marche pas avant son marcher corriger son '
mauvais, ' marcher mieux avant je avoir plusieurs problème depuis ce patch je suivre|être incapable de voir mon message '
neutre, ' Gn3  pas terrible pour un produit playstation  , lenteur et bug  vraiment fréquent , copie à revoir pour le développeurs  . '
mauvais, ' lourd le application ne être pas stable et quand elle fonctionner , ce être de un lenteur incommensurable ... un changement de note être envisageable , si il y avoir un amélioration . '
bien, ' Samsung  galaxy  s3  parfait ! '
mauvais, ' ajout ami supprimer ? plus de ajout de ami via le pseudo  PSN  dans le nouveau app  ? dommage ce être vraiment le fonction que je utiliser le plus ... '
bien, ' C mieu  Pr  le instan  rien avoir dire le nouvo  menu me plait  et ne beug  pa  ! merci le MAJ  '
mauvais, ' Maj  nul ne fonctionner plus impossible de me connecter . avoir je recevoir tout de même le notification aller pour cela un étoile . '
bien, ' très utile complémentaire de le expérience PlayStation  mais assez lent malgré tout . consulter un liste de trophée devenir presque pénible . beaucoup de possibilité à part cela '
neutre, ' pas mal bon appli  , plein de fonction qui éviter à chaque foi|fois de allumer le console ... par contre , impossible de changer de foto  de profil ... Une  Maj  svp  ... '
mauvais, ' nul je ne pouvoir pas me connecter sur me avoir ps4  et le comble c  être que j  avoir un téléphone sony  xperia  nul application qui ne servir à rien '
mauvais, ' je mettre que un etoile  depuis le mise avoir jour je ne peu plus le connecter son fesser que quelque jour que j  avoir l  apli  donc impossible pour moi de l  evalué  correctement '
bien, ' pas de bug  moi en tout cas le ampli fonctionner à merveille merci le nouveau MAJ  '
bien, ' super application ! un excellent appli  complémentaire à le PS4  et à le PS Vita  pour toujours suivre ce qui se passer au sein de le univers PlayStation  . le version @card@ prendre en compte le format tablette , ce être nickel ! ; - ) '
mauvais, ' depuis le maj  ce appli  ne fonctionner plus sur mon portable . on me demander sans cesse de me connecter chose que je faire et rebelote on me redemander un identification etc ... le application être elle tester avant de être déployer ? ? ? '
mauvais, ' pourquoi ? ? ? ? chargement impossible quand aller sur profil ou message je pouvoir même pas en envoyé vous être sérieux la ? ? ? avoir remédier illico car cest  trop énervant merci '
neutre, ' connexion messagerie nul très bon idée ce appli  . dommage que le connexion à le messagerie ne fonctionner que un foi|fois sur cinq : ( '
bien, ' pas mal très fidèle à son description , ce application être indispensable quand in posséder un PlayStation  ! ?  '
bien, ' pas mal très bon appli  . seul défaut elle ne vouloir pas ce connecter avoir le console . mais g  accès avoir mon compte sans problème '
mauvais, ' oui mais ... un usine à gaz . lent , du tas de infos  inutile , du effet de fenêtre " in app  " mais pourquoi ? tenter de faire de le interface Playstation  sur de le Android  , quel idée ... '
bien, ' bien avoir pouvoir enfin envoyer et recevoirs  le message depuis le application Playstation  ( htc  one  x  ) '
bien, ' sympa corriger le gros problème de lenteur avec le envoi et le réception du message , sinon ras '
mauvais, ' trop lent ... je voir souvent du message dire que du application , je tester le application et je me dire que ce être abuser ... Mais  là ... J\'  avoir juste vouloir envoyer un message à un ami ; un chargement très long pour arriver à le page de envoi du message ( @card@ min  ) , puis je écrire le message ... je vouloir la|le envoyer ; @card@ minute de chargement pour le envoi ... ce être abuser ... autant prendre le temps de allumer son ps3  puis de écrire le message , ce être beaucoup plus rapide ... '
mauvais, ' Tres  instable on envoir  du message ... ce être bien mais POURQUOI  ON  NE  PEUT  PAS  EN  RECEVOIR  ! ! ! ! ! ! ! ! ! '
bien, ' parfait depuis le nouveau mise avoir jour ( @card@ ) l  app  être beacoup  plus fluide , son s  afficher quasi en instantané , en plus j  avoir le fibre donc c  être niquel  ! '
mauvais, ' Sony  pour Sony  / plantage je ne aimer pas le politique de Sony  concerner le PS4  Remote  Play  disponible seulement pour le smartphone  de le marque . merci à XDA  pour le modification qui permettre de jouer à son Ps4  sur ne importer quel smartphone  Android  . '
bien, ' Amazing  le prise en charge de le tablette être super franchement le interface être beaucoup plus ergonomique '
neutre, ' problème MAJ  depuis le tout dernier mise à jour ; qui me paraître super , il me être impossible de me connecter ... '
neutre, ' problème je trouver ce appli  super et vraiment pratique mais depuis un petit semaine je avoir un gros bug  , il me être impossible de actualiser mon message . ce être à dire que je pouvoir plus en envoyer car cela charge sans arrêt et du qu\' on me en envoyer je pouvoir plus le lire ! faire quelque chose sur cela si il vous plaire car sinon ce appli  perdre tout son intérêt , mettre à part le accueil pour voir ce que le autre faire super cela ne en valoir pas le peine ... '
mauvais, ' depuis le dernier MÀJ  impossible de charger le message ou de en envoyer . son me mettre " connexion expirer " . sinon sans son l  app  être bien sûr mon galaxy  Core  Plus  '
mauvais, ' ce être un blague ? avant de changer le désigner faire un application qui fonctionner correctement sans beugue  ! elle marcher aussi bien que le psn  pour envoyer du message ou la|le recevoir ! ! ! et ou son passer le trophée sur le application ? Lol  bander de naze à supprimer ! ! ! '
mauvais, ' Bug  impossible de saisir le code de association périphérique entre PS4  et le app  ... impossible de insérer un espace entre le série de @card@ chiffre ! ! ! le app  fonctionner te elle uniquement sur le téléphone Sony  ? ? ? un mise à jour être le bienvenu|bienvenue ! ! ! ! '
bien, ' un super idée mais il manquer du musique C être un outil qui changer le vie ! mais il ne reconnaître pas tout le chanson il falloir pouvoir y ajouter nous même du chanson ou simplement en suggestion . '
bien, ' top Tjrs  rapide . mais je ne me en servir plus si le pub polluer '
mauvais, ' Bug  Depuis  le Mise  à Jour  Sur  Samsung  Galaxy  S2  , Plante  Tout  le Telephone  ... à Coriger  ... '
bien, ' je recommander pour découvrir du artiste que le on pouvoir largement ignorer sans ce application '
bien, ' magnifique je la vouloir , je la|le avoir et je la vouloir encore et toujours : - ) '
bien, ' impossible de mieux faire rester et rester le numéro un tu pouvoir pas test '
bien, ' il falloir rajouter un truc pour reconnaître le chanson en continuer '
neutre, ' correction de beug  mineur ? ? passer de le v  @card@ à le v  @card@ en marquer juste " correction de beug  mineur " me sembler tout à fait inapproprié  . dire au moins tout le nouveauté ; ) . '
neutre, ' cela aller mais il ne recone  pas tout le muique  '
neutre, ' Widget  depuis le mise à jour , plus de widgets  . dommage '
bien, ' très bien et un suggestion . trop lent à démarrer sur iPhone  , ouverture instantané sur android  , que je utiliser maintenant . petit bémol , le bibliothèque de shazam  , qui ne reconnaître pas assez de chanson à mon goût . peut-être que un idée à développer être de pouvoir faire écouter du morceau à shazam  et de en mettre son description soit même afin de en enrichir son bibliothèque ... '
bien, ' Tres  bon applis  super applis  qui trouver rapidement mais il manquer quelque chose : on ne pouvoir pas en se connecter avoir un reseau  social avoir sur un autre appareil son tags  '
bien, ' bien problème , peu rapide et lorsque que on avoir le titre de le musique entendre je aimer bien en savoir plus sur ce musique ?  date , album , etc. . '
bien, ' bon Shazam  ! ! cela fonctionner & rapidement '
bien, ' ) au top ce application '
bien, ' merci je vous remercier ce qui on inventer shazam  '
bien, ' il manquer tout de même le parole en temps réel ... '
bien, ' trop bon '
bien, ' Shazam  '
bien, ' LIGA\'ONE\'INDUSTRY  '
bien, ' cool je espérer que il être plus rapide sous android  lollipop  , mais bien pour le instant ?  '
bien, ' Samsung  Galaxy  S5  Topissime  ! ! ! ! ! '
mauvais, ' et deux musique plus tard shazam  démarrer enfin ... . bon application mais oh c  être quoi ce pb  de démarrage ? ? ? '
bien, ' impressionnant et utile un application super utile ! toujours du super musique que le on entendre ( à le radio par exemple ) sans en connaître le titre ... le problème être régler : - ) '
mauvais, ' décevoir quand je chercher un musique , cela me afficher que il ne y avoir pas de réseau Internet disponible , je suivre|être pourtant toujours connecter à mon réseau Wi-Fi  quand je utiliser shazam  . et le autre application utiliser le Wi-Fi  sans problème . je espérer que il y avoir résolution du problème . '
bien, ' le reconnaissance être très bon , shazam  distinguer même le différent version de un même musique ! avec un ancien version , le fonctionnement hors-ligne poser de gros problème , le application chercher à se connecter à tout prix , avec à le clé du ralentissement faramineux au démarrage et après un capture . heureusement , tout cela ce être terminer , dorénavant le appli  se lancer instantanément et stocker le son capturer jusque à ce que le réseau soit à nouveau dispo  , un notification préciser le situation , bien ficher . '
neutre, ' amélioration svp  heu ... un amélioration auditif être pas de trop , je avoir shazamer  @card@ foi|fois un musique il mon soutenir que ce être pharel  williams Happy  , alors que ce être meghan  trainor  ... je avoir shazamer  steve  aoki  il me avoir aussi soutenir que ce être du skrillex  ... '
bien, ' excellent ! avec son je pouvoir reconnaître le musique meme  avoir le parole en temp  reel  ! mais ce qui être dommage ce être que il y avoir un beug  graphisme sur le nokia  x-920  , quand je suivre|être sur le menu de le musique tout en au il y avoir un espace vide et quand je defile  un mot apparaître plusieurs foi|fois , enfaiter tout ce qui être en haut en mouvement comme un lag  mais bon : ) sinon c  presque parfait '
bien, ' top , même si parfois il ne reconnaître pas le musique , mais ce être rare ! je mettre @card@ étoile car il me avoir sauver le vie maintes  foi|fois ! : D  '
mauvais, ' mauvais Perso  , je préférer soundhound  , shazam  ne savoir pas repérer le chanson fredonner . si cela changer , pouvoir être que je changer d  avis . '
bien, ' Tres  bon appli  ! Tres  utile lorsque on rechercher un titre qui passer à le radio . rapide de exécution . seul bemol  : pourquoi je ne pouvoir plus coupler avec Spotify  ? '
bien, ' bravo le parole qui défiler en simultané avec le chanson que on venir de taguer  ... . rien que pour cela @card@ étoile . continuer COMME  CA  C\'  Est UNE  SUPER  APPLI  ! ! ! ! '
mauvais, ' efficace mais cela aller mettre ce " Bienvenue  sur Shazam  à chaque mise à jour ou quoi ? ? il falloir d\'ailleurs essayer|essayer de penser à un système genre SoundHound  pour que le tag  continuer même si on changer de application '
mauvais, ' vraiment lent ouverture très slow pour ouvrir le application et je avoir le temps de perdre le titre de le chanson avant de synchroniser pour savoir qui être le chanteur où le chanteur '
bien, ' cool cool cool trop cool : - ) '
mauvais, ' bof je avoir penser mieux ... je chercher un chanson mais il ne y avoir pas loption  chercher alors je ne la trouver pas et je la|le avoir chanter mais il dire aucun résultat . '
bien, ' très utile Shazamer  du musique pour pouvoir connaître le titre et le chanteur ‚ être très serviable pour ensuite la|le écouter grâce au info  donner par " Shazam  " ! '
mauvais, ' bon idée sauf que il falloir attendre longtemps pour que il commencer avoir chercher un musique et souvent ce être déjà trop tard . ... Certainement  à cause de le recherche GPS  inutile . ... '
bien, ' parfait C application être très utile Merci  au développeur  . mon widget  ne marcher plus : -(  '
bien, ' bon idée de appli  dommage que il ne y avoir pas tout , sinon @card@ '
