@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ': plante en : erreur sur tablette et noter @card@ : . avoir priori je ne suivre|être pas le seul ! dommage '
neutre, ': bientôt sur ? commentaire : pour le instant elle fonctionner avec peu de il être dommage que le on ne pouvoir pas regarder hors de chez soi ce qui être enregistrer sur le disque dur . je espérer juste que bientôt on pouvoir profiter de ce application sur cela être vraiment intéressant pour le deuxième téléviseur de le maison et beaucoup moins cher que de autre solution et pour un foi|fois être en avance sur ... @card@ étoile en attendre un peu plus de recul '
mauvais, ': pourquoi . ? ? ? ? commentaire : application bien . mais chaque foi|fois que je vouloir voir un chaine erreur cela me énerver et je suivre|être pas seul d\'après le autre avis . '
mauvais, ': lecture impossible : impossible de utiliser ce ampli , rafale de erreur . que faire pour résoudre ce problème , il continuer de vous prélever le abonnement ! ! '
bien, ': répondre avoir tout mon attente : je être septique au début au vue du commentaire mais il se trouver que ce application être super '
mauvais, ': impossible de se identifier commentaire : impossible de se identifier le application ne reconnaître pas que avoir connecter sur le réseau de le box by je espérer bientôt un mise à jour pour corriger tout ce être un étoile pour le instant du fait que le application ne servir quasiment à . '
mauvais, ': utilisation impossible : impossible de se connecter que se être avec ou identifier personnel , nul nul nul nul nul nul , vous de le souci car ce genre devenir incontournable et de avoir ce genre ! ! ! ! ! ! ! ! ! ! je penser aller chez le qui savoir faire du digne de ce nom . '
mauvais, ': avoir quand un application qui fonctionner : je avoir tout le code de erreur imaginable @card@ @card@ ... à quand le mise à jour qui aller rendre le application incontournable '
bien, ': ras : plantage au premier lancement , mais ensuite aucun souci . même pouvoir regarder mon enregistrement . '
bien, ': le box by : je suivre|être stupéfaire par le nouveau mouture de le application de , je avoir juste un mot à dire ... le abonné je vous recommander vivement de le ... '
mauvais, ': plus de télécommande : . depuis le dernier , je ne avoir plus le télécommande . le application ne me servir que de journal ... perte de qualité être très dommage . '
mauvais, ': trop \' erreur : il falloir revoir votre copie ... saint plantage prier pour nous ... trop de code erreur , fonctionner @card@ foi|fois sur @card@ sur tablette . '
bien, ': enfin un bon mise avoir jour : L avoir pas mal de mais depuis le mise avoir jour ce être nettement mieux , tout cas pour moi ... avoir maintenant accès avoir un partie de mon enregistrement . par contre , certain film qui être sur le disque dur de le box ne passer pas . ce souci être pouvoir être régler dans un prochain nouveau mise avoir jour ? '
bien, ': presque parfait ... : sur mon , ce être parfait , tout fonctionner à merveille ... sur le tablette je avoir parfois erreur ( je croire ) mais cela ne durer pas ... le qualité de image être superbe ... je préférer le guide de le ancien ... je suivre|être très satisfaire d\'autant que le nombre de chaine avoir ! ! ! - augmenter : - ) ... bravo pour ce nouveau bien penser et nettement plus lécher ... merci au et bravo ... '
mauvais, ': un catastrophe : un honte que ce application . ne reconnaître pas le réseau de son propre box , erreur en tout genre ... . . comment pouvoir on oser mettre en ligne cela ? ? ? ? ? '
mauvais, ': impossible ... : ... . de regarder un programme ou un enregistrement jusque au bout ... le image figer ... impossible de reprendre ce dernier , obliger de fermer le application et de la redémarrer ... même en faire cela ... marche toujours pas ... '
mauvais, ': entrée du code client impossible : sur tablette le clavier pour saisie ne se ouvrer|ouvrir pas , ou exceptionnellement de façon furtif , dans ce condition comment se servir de ce ? '
mauvais, ': catastrophique : on ne pouvoir pas regarder le TV et le . le seul chose qui fonctionner ce être le possibilité de regarder le programme . je suivre|être dégoûter de ne plus avoir le ancien version . impossible à à nouveau . du de gueule ! ! ! '
mauvais, ': je avoir encore jamais pouvoir lancer le . erreur . commentaire : un qui avoir le air vraiment bien hein ! dommage que cela afficher un erreur dès que je la lancer , le erreur se afficher même avant le écran de chargement . bref , un inutilisable , dans ce état depuis @card@ moi|mois pour moi . cela être bien de faire quelque chose que on pouvoir au moins ouvrir . '
mauvais, ': je avoir détester : ce être horrible ce beaucoup trop je vous demander de la|le améliorer '
bien, ': top : le changement être radical ! rien à voir avec le ancien version sans et le tout aller à part ralentissement du à on ne savoir quoi . bien jouer ! '
mauvais, ': : le version avant ne être déjà pas terrible mais depuis le nouveau mouture ce être pire , sans arrêt '
mauvais, ': trop de : le image se figer tout le temps obligé de redémarrer le application . ce être pénible '
mauvais, ': pas de @card@ ! ! ! ! commentaire : deux moi|mois que @card@ être en service partout sauf chez où le on payer @card@ euro de plus que chez le concurrence ! ! ! ce être ! ! '
mauvais, ': désastre : déconnexion intempestif \' fonctionnement aléatoire , dommage que il ne y avoir pas de alternative . '
mauvais, ': commentaire : nul je avoir recommencer plusieurs foi|fois mon identifier impossible de se connecter abandonner vite ce elle nous prendre le tête dessus de je aller voir ailleurs tchao '
mauvais, ': erreur ( ) : à chaque ouverture de le erreur ( ) puis avoir chaque clic demander de me abonner alors que je le suivre|être déjà . ce être certainement un faux pour gagner du temps avant le arrivé|arrivée de le . '
mauvais, ': ne fonctionner pas sur mon : et dans le liste du chaîne proposer il ne y avoir même pas sport + alors que je suivre|être abonner via . prendre exemple de qui savoir faire correctement le chose '
mauvais, ': très nul rien ne marche ... ne pas et si vous avoir TV mobile garder le ! commentaire : le ancien version TV mobile avoir au moins le mérite de marcher elle ... mais non préférer arrêter son fonctionnement ... dommage ... '
mauvais, ': pas au point : mauvais application avec un bon look mais un utilisation TV live sur ou épouvantable , impossible de suivre un match de foot en direct . abonner très décevoir . '
mauvais, ': impossible de voir le TV sur le tablette : le version précédent plus opérationnel , aucun moyen de envoyer notre requête . vivement déconseiller en attendre un de résolution du . '
mauvais, ': compliquer . impossible de se identifier . commentaire : ce nouveau version ne présent aucun intérêt . en outre mon ne avoir jamais être reconnaître pour un connexion utile . '
mauvais, ': avec : je avoir avoir un au il me envoyer un ancien box qui dater de le puis un moi|mois après le être enfin et ce nouveau box être bruyant ! ! ce être ! '
mauvais, ': commentaire : désoler de vous dire que ce être de le vrai non ce être pas sérieux cela marche jamais correctement sans coupure ce être impossible ... on payer un abonnement à et un foi|fois à le extérieur on pouvoir pas avoir accès à tout notre chaîne que la|le on payer tout de même ce être juste de le après franchement je être chez ( ) et il y avoir pas photo le application ce être très très très rare que elle à le limite je pouvoir le comprendre mais pas systématique bref je avoir changer et je regretter franchement . '
mauvais, ': un avoir le image du ter , elle marcher quand elle vouloir : voie de départ @card@ foi|fois sur deux , du horaire etc. . on aller faire comme pour le reste , on considérer dès le départ que il aller y avoir un , éviter au moins le surprise . '
neutre, ': assez moyen : qui devoir être indispensable mais ne la|le être pas à cause de manque de réactivité , de précision , et de simplicité . '
bien, ': commentaire : avoir mal comme application , aide à gérer son temps mais pouvoir être mieux améliorer . '
neutre, ': pouvoir mieux faire . commentaire : gros problème dans le rubrique prochain train , le application se comporter comme si elle limiter le nombre de réponse de filtrer sur le destination , résultat : au départ du gros gare , on avoir souvent droit à un laconique " pas de train pour ce destination " au lieu de le réponse attendre ... '
mauvais, ': non recommandable : à le instant ou chacun en avoir le utilité , le connexion devenir impossible . sans doute , comme pour le reste , ( infrastructure , rouler , effectif , formation du personnel , etc . ) le dimensionnement être classer au rang du oubliette . à garder en tant que application pour le folklore . '
bien, ': un application efficace : enfin un bon moyen de gagner du temps chaque matin pour arriver plus serein au bagne . il être temps . '
mauvais, ': ne fonctionner que sur ligne SNCF : pas pratique pour passer dune ligne SNCF avoir un ligne ! pourquoi ne pas afficher leur horaire et leur gare ? '
mauvais, ': : le application être à le image de le , lent , rame à mort , horaire non synchroniser ou carrément fantaisiste , et le plus fort ce être que il être pas foutre de trouver le bled où je me trouver et où il y avoir un gare pour regarder le horaire cela ce être le , heureusement que on le paix pas ce application ! ! ! ! ! bientôt le application faire le grève voir que il être bon que à cela ! '
mauvais, ': commentaire : intérêt . ne trouver pas le train . absolument pas fiable . encore un grand succès de le ! ! ... '
neutre, ': être meilleur : le application être très bien faire . cependant le application me trouver du trajet plus cour|cours et le temps de marche à pied ne correspondre pas à le réalité ( je ne marcher pas spécialement vite mais un trajet que je faire en @card@ minute me être afficher à @card@ minute de marche ce qui me permettre de avoir du ou du métro plus rapidement que vous ne la|le indiquer ) . améliorer votre algorithme et je revenir sur votre application . '
mauvais, ': bien mais ne servir à . le train être annoncer jusque à @card@ minute du passage ... supprimer ! ! ! commentaire : comment se organiser ? le train être annoncer avoir le heure jusque à @card@ minute puis ... supprimer . comment se organiser ? résultat attente sur le quai au lieu de attendre à le maison , justement son utilité premier ! sinon le application en elle même être bien et fonctionner correctement . ( RER ) . '
mauvais, ': merci pour le banlieue : ne prendre pas en compter le horaire de hiver à temps et indique du bus qui ne rouler pas le dans le itinéraire . fantaisiste et problème pour le itinéraire . merci pour le perte de temps ! '
mauvais, ': prochain train : le horaire du train ne être plus disponible depuis être @card@ comment taire '
mauvais, ': pratique . commentaire : cela fonctionner très bien mais ce être avant , le horaire ne tenir pas compte de mon choix . '
bien, ': le train voilà : avoir tout application pour être tranquille quand on aller haut Savoie '
neutre, ': bon application mais commentaire : bon application mais il manquer du station de ( de seine par exemple ) et certain train ( ) ne se afficher pas dans le rubrique prochain train , mettre à jour ! '
mauvais, ': jamais avoir jour : le de de être faux . Me , qui ne se tromper jamais . '
mauvais, ': horaire imprécis : annoncer à @card@ heure @card@ , le train être partir sous mon nez à @card@ heure @card@ : '
bien, ': très pratique mais : le interface avoir besoin de un lifting correspondant au code ! '
mauvais, ': : recherche pour un confirmation de horaire donner sur le . le me dire que il ne y avoir rien à ce heure là ! ! ! ! elle servir à rien . pas de changement inutile . bravo ce être à le image du train ... ... pourri '
neutre, ': graphisme à revoir ! commentaire : un bon , mais repasser pour le graphisme ... '
bien, ': note @card@ commentaire : super bien pratique que je utiliser tout le jour ! '
mauvais, ': horaire fantaisiste . commentaire : tant que ce être le horaire prévu , tout aller bien mais dès que il y avoir du incident et il être nombreux sur le ligne C , le horaire ne être pas mettre à jour donc ce application ne servir à rien ... '
mauvais, ': bof : bien mais ergonomie avoir revoir ... sur prochain train '
bien, ': super : il manquer le bus et \' être impeccable '
bien, ': commentaire : \' applicabilité et bien je aimer ya rien à dire '
neutre, ': application essentiel mais pas toujours fiable : et oui , combien de foi|fois cela me être arriver de vouloir consulter le horaire de train , mais le service être indisponible . très frustrer quand on savoir que elle pouvoir vite devenir un incontournable pour le personne prendre le RER quotidiennement . donc le fiabilité de le être à améliorer , sinon globalement elle faire ce que on attendre de elle . '
bien, ': excellent : bien surtout pour le explication du travail clair et '
mauvais, ': gros : franchement nul ne pas quand il ya du retard sur le ligne '
mauvais, ': figer sur ! ! ! commentaire : pas de mise à jour du donnée dans le ce qui rendre application inutile sur un os de type . '
bien, ': super : sur mon lit je peu savoir tout sur mon train . merci '
mauvais, ': commentaire : être horaire , notamment celui du bus , ne correspondre pas tout le temps à le réalité , ce qui me avoir causer multitude de retard à du ... ne être donc , je la déconseiller sauf si ce être pour organiser un trajet , voir à quel arrêt falloir il descendre etc ( ce être le seul avantage ... ) '
mauvais, ': du effort à faire vite : pourquoi souvent à deux minute du départ je avoir toujours voie ! au lieu du numéro de le voie '
bien, ': nouveau à jour de urgence merci nouveau amélioration très très gros horaire nouveau version et du grand nouveauté merci : nouveau à jour de urgence obligatoire nouveau amélioration de le application il ne être pas à jour du très très gros nouveau verser @card@ ou @card@ merci amélioration de tout urgence merci et du grand nouveauté merci sans mettre en place un système information quand le train arriver et part dans le gare et mettre en place un système à le approche du train , et départ du train merci de prendre en compte le demande . '
bien, ': idéal pour : pourquoi depuis le dernier mise à jour le fonction rafraîchissement ne exister plus ? '
mauvais, ': plus de du horaire . . . commentaire : depuis le dernier , le application être inutilisable , le mise à jour / du horaire du train en temps réel à tout simplement disparaître . le horaire ne être donc jamais à jour . '
mauvais, ': visuellement dépasser et lent . commentaire : visuellement dépasser , changement entre onglet lent et sans transition ( un application qui ne être pas développer avec le natif de et sans le look ) . manquer le gare de le pour le création de trajet favori . le recherche de trajet ne être pager dans le , nul ! ! ! : '
neutre, ': doux déception ! commentaire : très bon jusque à hier ... où répétitif , absence et suppression total de train desservir mon gare me être annoncer . ce qui être bien sûr faux ! mais angoisser réel pour mon part ) . je venir de le ... je espérer que cela aller aussi bien fonctionner que au début '
mauvais, ': trop approximatif : ne tenir pas compte de le adresse exact . seulement du nom de le rue et vous envoyer au milieu de celui -ci et donc ne donner pas le bon station . après contact par mail pour indiquer ce approximation , on me répondre que je ne avoir qu\' à indiquer le nom de le station ! '
mauvais, ': attention le horaire ne être pas bon : le application ne donner pas le bon horaire notamment pour ce qui être du bus le samedi et dimanche '
mauvais, ': : horrible sur un wax en réception . application être pas faire pour ce téléphone ( puce @card@ ) . image . le même carte remettre dans mon ancien téléphone ( X @card@ de @card@ ) , application fonctionner avoir merveille . '
mauvais, ': mettre avoir jour : le afficher que le service être indisponible . je que ce être rapidement car si non le et bien '
neutre, ': avoir améliorer ! commentaire : bizarrement , sur le même appareil le version fonctionner très mal ( qualité et vidéo de un autre époque ) et en régler le , le résolution de écran , je afficher le version tablette , plus aucun problème ! ! ! @card@ @card@ '
bien, ': bien faire : excellent qualité vidéo sur un . interface fluide . ( à le demande ) disponible ? '
mauvais, ': aucun stabilité pas fiable et : flux beaucoup et du foi|fois en sur . '
mauvais, ': TV orange : sur le tablette problème avoir le son mais pas image sur le téléphone portable pas de '
mauvais, ': très bien : impossible de lancer le application : service indisponible , erreur . '
mauvais, ': commentaire : manque de précision rechercher trop longue souvent cela cependant le présentation être correct mais ce ne être pas au point '
mauvais, ': flux insuffisant ! commentaire : nouveau version très sympa , par contre le qualité être toujours aussi pourrir , même en fibre avec le réception à fond ! penser au grand écran , on être plus en @card@ ! '
mauvais, ': ne fonctionner toujours pas : orange ne souhaiter toujours pas que on pouvoir regarder le sur du tablette pas vendre par orange ; limite du vol car autre fournisseur proposer un service plus fiable sur le sujet '
bien, ': bon pratique ... : ... fonctionner très bien sur mon , malgré tout le sur le dernier ... pratiquer pour regarder le télé ne importer où et ne importer quand . et je aimer aussi le fait , que il y avoir parfois , du période où le on pouvoir avoir accès à du chaîne qui être normalement payant , même si je aimer que cela arriver plus souvent ... nickel , je conseil vivement ce pour le abonné Orange , je la|le répéter , très pratique et facile de utilisation . '
mauvais, ': mettre à jour : encore un , du changement mais plus son aller plus son , connexion lent , le chaîne au qu\' elle je avoir droit ne être plus indiquer et le programme de chaque chaîne être marquer indisponible . honteux '
neutre, ': bien mais ... : bon , en revanche elle beaucoup et marquer souvent erreur . de plus le qualité de le image être assez ... avoir revoir . '
neutre, ': le interface être bien . commentaire : le application marche que avec mon et ne marcher pas avec le je avoir un chargement qui se commencer et qui ne se finir pas pour mon être rapide le problème de , sinon rien avoir dire avec le tout fonctionner bien mais fau|faux avoir un bon forfait . '
mauvais, ': ne fonctionner pas : je venir de acquérir un tablette ( le tout dernier ! ! ! ) et là surprendre : le TV orange ne fonctionner pas ! ! ! abonner à sport , impossible de le regarder sur mon tablette . vif orange ! ! ! '
bien, ': trot cool : trot cool ! ! ! ! ! ! ! ! ! ! ! ! " ! ! ! ! ! ! ! ! ! ! ! ! ! ! '
mauvais, ': mauvais qualité de image : je mettre deux étoile pour le côté pratique de le mais image pourrir sur mon noter , pourtant avec un écran . '
neutre, ': nouveau interface moins pratique : le fonctionner correctement mais le recherche par nom ne être plus depuis tout le menu de le nouveau interface , il falloir retourner à le accueil . moins pratiquer également pour passer de un catégorie à un autre , il falloir faire plusieurs retour . . plus joli présentation mais moins pratique ... '
mauvais, ': commentaire : ce être vraiment pénible , à chaque foi|fois que je toucher un pouvoir le écran même sans faire exprès , cela mettre sur le télé , ou cela changer de chaîne . et le bouquet auquel je avoir souscrire ne être pas disponible sur le téléphone . '
neutre, ': et mon enregistrement ? . . et le ? commentaire : il falloir que la|le on pouvoir accéder à son enregistrement du décodeur TV de Orange depuis le TV . ! sinon , quand avoir te on le chaine en pour le de dernier génération . ! ? '
neutre, ': le seul application de orange valable : que ce être pour le programme , télécommande ou le gestion du enregistrement , préférer ce application au . surtout pour le programme . '
mauvais, ': pas souvent : avoir coter de le box marquer pas de connexion ? ! ? ! ? ! et service momentanément indisponible commencer avoir user un pouvoir . pour version os @card@ et dernier de le bref oranger bouger vous merci '
mauvais, ': TV Orange : suite à le dernier ( le @card@ ) , un message apparaître maintenant à chaque foi|fois que je lancer le " le service être momentanément indisponible ... erreur ( ) " ce application fonctionner assez bien , mais cela ce être avant ancien abonner de tout le application maison fonctionner donc je avoir beaucoup de mal à croire que un entreprise comme Orange ne y arriver pas . @card@ sous ( @card@ ) '
neutre, ': fluide et joli : dommage , il manquer le compatibilité . aller orange , le concurrent avoir déjà passer le cap '
bien, ': " " : ce mise à jour @card@ être intuitif et rapide sur mon mini . il ne lui manquer rien . bravo orange '
bien, ': très pratique : ce être très bien quand vous vouloir regarder le télé ailleurs que dans votre salon . je le conseil avoir tout le monde . '
mauvais, ': fonctionnel sur : de le image en plein écran depuis estival . indisponible . . " message recevoir sur où je suivre|être abonner & à le demande . corriger en urgence ! '
bien, ': très bon mise à jour ! commentaire : quelque petit coupure , dommage ! '
mauvais, ': fonctionnement : pas super fiable comme application . cela fonctionner quand cela vouloir , merci orange ! '
mauvais, ': commentaire : je suivre|être décevoir de ce mise avoir jour , car depuis je ne pouvoir plus regarder ! ainsi que le Orange ( Orange ne aller pas bien ) je avoir , pas content '
mauvais, ': pas de et trop de : tout être dans le titre de dans le live sur chaque chaîne son pas terrible qui pouvoir être mieux et ou y avoir pas image et de son alors que suivre|être abonner chez eux . faire que couper depuis le mise à jour aujourd\'hui . avoir améliorer et réparer urgence . '
mauvais, ': commentaire : impossible de regarder le télé avec ce nouveau . message qui apparaître : " erreur technique votre chaîne ne apparaître pas réessayer|réessayer ultérieurement " . '
mauvais, ': mettre vous au travail : un nouveau interface ! ! cela servir à rien mais être . mais . sinon pouvoir regarder le télé ce être pour quand ? ce être dans votre projet ? vous avoir un réunion de prévu ? du bruit de couloir ? ( ) '
neutre, ': moyen : mieux mais de temps à autre : du et lancement de le application impossible . le dernier sembler avoir tout simplifier mais je avoir un préférence pour le côté imagé que je trouver plus intuitif . le application être devenir fade mais on reconnaître bien là le patte qui se vouloir le plus neutre possible . '
mauvais, ': de plus en plus nul : cela pouvoir être un super si elle ne planter pas tout le temps . marcher bien ce après midi et depuis le service indisponible . mais même quand cela fonctionner le image être saccader . '
bien, ': marcher très bien : très satisfaire , je avoir accès à tout le chaîne que je regarder de habitude sur mon box . '
bien, ': fonctionner très bien : un amélioration à faire : il falloir pouvoir supprimer un programmation de enregistrement à distance . '
bien, ': tu oranger : je adorer bien pour regarder le télé sur le téléphone quand le tablette à plus de batterie ou quand elle et casser ! ; @card@ '
mauvais, ': ? commentaire : planter souvent pour de obscur raison , et surtout , pas de support , ce qui énormément le intérêt de le abonnement . '
neutre, ': bien pour le chaine gratuit : le chaine gratuit pouvoir être visualiser correctement , par contre avoir du image minable , pas net ... puisque ne marcher plus sur le téléphone depuis un mise à jour '
bien, ': le prévision de météo : le application France être un désastre pourtant il falloir reconnaître que leur prévision être le plus précis concerner le France ... coup ce simple et sobre être un bon compromis ! pouvoir être si la|le on pouvoir avoir du dont le taille être ce être parfait ! '
neutre, ': commentaire : quand je faire un mise avoir jour manuel du temps rien ne changer . à corriger merci '
neutre, ': bien : '
neutre, ': perfectible : que il ne y avoir que @card@ ville , de plus je avoir aimer que Venise ( Italie ) soit parmi le choix . '
bien, '
mauvais, ': nul commentaire : nul ce être bien plus cool si on pouvoir faire le mise à jour manuellement le prévision être faux ! '
bien, ': enfin : voilà le mise avoir jour que je attendre . merci '
bien, ': : coule mais manquer jour et nuire mettre ajouter que elle jour pli '
neutre, ': à : dommage que on ne pouvoir pas avoir plus de détail '
bien, ': . commentaire : bien mais pas assez complet . '
bien, ': très bien : mettre à jour excellent à vous '
neutre, ': commentaire : pas mal mon quand même il \' pouvoir faire un pour dire le prévision matinal après midi soir nuit . quand même . tout de suite le " le chaîne météo " . '
bien, ': cool : son marche super bien je adorer . : ) '
neutre, ': avoir voir : comment on mettre le '
neutre, ': commentaire : C être pas toujours exact mais pas loin ! ! '
bien, ': super : je suivre|être client orange et du service '
bien, ': commentaire : bravo le météo orange '
bien, ': bien : très bien '
bien, ': : complet et rapide '
mauvais, ': nul : nul '
mauvais, ': nul : ne marche en donnée ! '
mauvais, ': commentaire : on ne pouvoir pas le supprimer '
bien, ': commentaire : le et et il dire vrai avoir le se ne avoir pas le cas merci '
bien, ': parfait : je aimer beaucoup ... '
bien, ': Orange commentaire : excellent . ! ! ! '
bien, ': commentaire : bon prévision local '
mauvais, ': commentaire : ne fonctionner pas '
bien, ': bien quand il faire beau ... . . commentaire : '
neutre, ': commentaire : manque de précision ! '
neutre, ': sur mini : application léger oui , mais un pouvoir ! '
bien, ': commentaire : très bon application merci '
neutre, ': pouvoir mieux faire : améliorer le apparence du : taille ou , indiquer du vent , température ( ) , tau|taux de humidité , % de chance de se faire mouiller ... et mettre du dessin plus design ! '
mauvais, ': C être moche : non seulement être moche mais me mettre jamais le bon ville '
mauvais, ': commentaire : premier contact avec je lui donner le ville ou je habiter et il dire introuvable . C juste avoir @card@ kilomètre de Nantes . . . petit ville . . . nul '
mauvais, ': je ! ! ! ! commentaire : mais ( évidemment ) impossible de ... ! ! ! '
bien, ': bien : encore un petit plus , le météo matin , après midi , soirée être top '
mauvais, ': le : je aimer pas le dire la je suivre|être ce être comme son '
bien, ': top : plus de matin midi soir et cela être le top '
neutre, ': bof trop basique et pas joli : sans de taille ou couleur différent . vitesse du vent en ( plus pratique en pas de quantité de précipitation ... . vraiment pas top '
mauvais, ': nul : application incomplet '
bien, ': cool : ce jeu être cool je vous le et il aller vite avoir se \' être que je avoir mettre @card@ étoile '
bien, ': cool : cool '
bien, ': ; ) : trop cool cool cool '
bien, ': commentaire : cool '
bien, ': : cool '
bien, ': cool : ! '
bien, ': ben : cool ; ) '
mauvais, ': nul : son nul avoir faire le même chose . en plus il y avoir même pas de jeu . moi je le '
bien, ': clément cool : se jeu et super cool cador mélanger le passion son je vous conseiller fortement '
bien, ': trop cool ! ! : ben avoir super vous pouvoir faire du expérience avec lui et aussi il être trop marrer je vous le conseiller . '
bien, ': je : super jeu , ce créateur ne me pas et avoir quasiment son : ; '
bien, ': vraiment : ... jeu être avoir mourir de rire adorer faire du mélange avec le potion ! C être très drôle je vous le conseil ! '
neutre, ': assez cool : ce jeu être assez cool le aller vite par rapport autre je vous le conseiller mais il être comme avec le chat . '
bien, ': cool : , de jeu être cool pour se qui joue avoir je me appeler je suivre|être être niveau @card@ . '
bien, ': le jeu être mais lasser au bout de un moment : cool ... . être et pour celui qui dire y avoir un homme qui vous regarder ne importer quoi sinon trop bien aller bisou '
neutre, ': ben le chien qui : on \' peu pas le mon ce être pas mal pour un jeu . '
bien, ': : ce jeu être mai le se le son prendre la|le avoir en avoir mettre '
bien, ': cool : cool mais on ne pouvoir pas faire grand chose '
bien, ': trop : trop trop drôle comme jeu mais juste plus de tube avoir essai et le ce être parfait '
bien, ': je adorer : et de raconter du bêtise il ne y avoir pas de '
bien, ': Klein : se jeu être trop bien je le kif trop cool cool cool '
bien, ': ; ) : je avoir exploser de rire au labo ! '
bien, ': commentaire : cool cool cool cool '
bien, ': ben le chien qui parler : trop bien aucun et trop marrer '
bien, ': commentaire : ce jeu être bien avec tout le potion , enfin bref tout être '
bien, ': commentaire : super mon petit fil|fils de @card@ moi|mois être ravir ainsi que tout le famille '
bien, ': ah si : ah si cela marche mais bon ... . je savoir pas trop si je le ou pas ... . '
mauvais, ': nul : son nul son nul ton pas de jeu pas comme dans tom '
neutre, ': super : ce être vraiment drôle et divertir je avoir beaucoup aimer le ce être que tu te lasser très vite '
bien, ': parfaire : il ne y avoir rien avoir dire ce jeu être plutôt bien pour le instant '
bien, ': ce être unilatéral de voir tout ce engouement autour de ce chien , le gens passer : poétique et merci à tout '
bien, ': : avec on être car le potion et le voix du chien être trop drôle . @card@ étoile '
bien, ': du jeu aussi pour le grand commentaire : je trouver que ce jeu être meilleur que le chat '
bien, ': cool : cool cool : : - ) '
bien, ': loup : se jeu être super et en plus tu pouvoir lui parler dans le '
bien, ': cool : cool cool cool '
bien, ': : cool cool cool cool '
bien, ': cool : cool cool cool cool cool cool '
bien, ': cool ... cool : son pas mal mais il y avoir toujours du pub et ce être embêtant sinon le jeu être plutôt cool et je adorer le chien ; ) '
bien, ': ben le chien qui parler : trop trop trop trop trop trop trop trop trop trop trop trop trop trop '
bien, ': il y avoir Vanessa : il y avoir le le teinture le oiseau le envergure qui lutter contre lever parfois on aimer le chose tel que elle être en se demander pourquoi parfois on la|le regarder tel que elle pouvoir peut-être en pourquoi pas '
bien, ': : adorer ... . '
bien, ': pas de pédophile à gauche ? pas de pédophile à droit|droite ? commentaire : ce être bon vous pouvoir traverser ! tu aimer le ? : - '
bien, ': : cool cool '
bien, ': cool : cool '
bien, ': cool : cool '
bien, ': cool : cool '
bien, ': son : se jeu et trop '
bien, ': commentaire : cool . '
bien, ': commentaire : cool '
bien, ': commentaire : '
neutre, ': le du jeu : il être mieux si avoir plus de action être que il être plus avoir dire que il respirer sans que le on le toucher . '
neutre, ': cool : cool mais très vite '
bien, ': merci : cool cool '
bien, ': cool tom @card@ commentaire : cool '
bien, ': mon commentaire : ce jeu être bien mais il il ailler dans le rue avoir tout son comme que un vrai mais en chat '
bien, ': mon : C mieux que le autre gros quand le frappe il tomber après on tuer et le de le eau je '
bien, ': tom : ce trop bien ce jeu il et trop mignon avec son rose jouer je vous ce être trop bien '
bien, ': cool : ce jeu trip cool avoir mon '
bien, ': tom le chat : le jeu et trop bien je trop je suivre|être fan . je vous conseil de jouer avoir ce jeu car il y avoir beaucoup intelligence et pour le enfant son bien '
bien, ': chat rire : ce être amusant avoir faire écouter avoir notre vrai chat '
bien, ': trop cool : cool @card@ je aimer bien moi lui donner du claque et il tomber parfois je suivre|être d\'accord avec de autre commentaire ce être bien se il sourire parfois '
bien, ': cool cool cool : merci beaucoup '
bien, ': je aimer énormément ce jeu il être super amuser . commentaire : mais ne sourire jamais il avoir toujours le air triste . '
bien, ': cool : mais certain personne dire que le jeu être surveiller par du pédophile . du rumeur cour|cours dire que dans le œil de , et avoir voir un nous surveiller , avoir pouvoir voir un ordinateur ou un chambre . bref son histoire me faire flipper '
bien, ': : je adorer ce jeu il être rigolo et faire bien mon frère '
neutre, ': je ne savoir pas : en faire je avoir peur qui dire encore que il y avoir quelques-uns dernier . '
bien, ': trop cool : adorer se jeu parce \' il être intéresser '
bien, ': bon jeu : son un bon jeu mon je ne tout le étoile '
bien, ': : mon petit frère se avec ce . il rigoler beaucoup ... '
bien, ': Mathilde : avoir adorer se jeu et en plus il être trop cool '
bien, ': : ce trop bien mais il autre marrer '
bien, ': tom le chat qui parler : jeu génial dommage que il falloir du sou '
bien, ': cool : cool cool cool cool cool cool '
bien, ': cool de chez cool : avoir le air bien marrer je mettre @card@ sur @card@ '
bien, ': cool : ce être cool cool cool '
bien, ': cool : cool cool '
bien, ': cool cool cool cool : ce être trop bien '
bien, ': : cool cool cool '
bien, ': cool : cool cool cool '
mauvais, ': : le application afficher un écran noir quand je vouloir consulter le paramètre ainsi que le écran du favori avant de revenir avoir le carte , elle ne être donc pas fonctionnel sur mon ( sur @card@ ) : ce avoir il être remonter par de autre utilisateur ? '
neutre, ': bien mais ... : agréablement surprendre par ce application , jusque à le semaine dernier ... le favori disparaître mystérieusement ! en attendre , je tester un autre . à suivre ... '
mauvais, ': plus que médiocre commentaire : impossible de se connecter à son compte et ensuite fonctionner elle en avoir envie . '
mauvais, ': problème toujours pas résoudre : dernier : le application se arrêter lorsque je vouloir consulter compter . ! ! ! ! '
neutre, ': commentaire : pour consulter son compte en cour|cours de location , le application se arrêter illico . . '
